Full Date,Month,Day,Hour,Minute,Radon,2-Sigma Uncert.,Run #,Cycle #,C/A Count,Mode,Calculated Radon,2-Sigma Uncert.,Calculated Thoron,2-Sigma Uncert.,Meaningful Thoron Threshold (Air),Total Counts,Total Counts,Total Counts,Total Counts,Total Counts,Avg. CPM,Avg. CPM,Avg. CPM,Avg. CPM,Avg. CPM,,,,,,[Bq/m3],[Bq/m3],,,Ratio,,[Bq/m3],[Bq/m3],[Bq/m3],[Bq/m3],[Bq/m3],(A),(B),(C),(D),(Other),(A),(B),(C),(D),(Other),

09/29/18 07:42, 09, 29, 07, 42,18.59664,20.34167,01,41,2,50,Thoron,18,6,20,,0,00,0,0,4,44,2,0,5,0,2,0,0709,0,00,0,177,0,00,0,0709,
09/29/18 08:12, 09, 29, 08, 12,29.24917,23.74023,01,42,1,75,Thoron,29,2,24,,0,00,0,0,5,25,4,0,7,0,0,0,142,0,00,0,248,0,00,0,00,
09/29/18 08:42, 09, 29, 08, 42,10.61725,17.17908,01,43,3,00,Thoron,10,6,17,,0,00,0,0,3,44,1,0,3,0,1,0,0355,0,00,0,106,0,00,0,0355,
09/29/18 09:12, 09, 29, 09, 12,18.61311,20.35969,01,44,N/A,Thoron,18,6,20,,0,00,0,0,5,25,0,0,7,0,0,0,00,0,00,0,248,0,00,0,00,
09/29/18 09:42, 09, 29, 09, 42,7.969987,15.93997,01,45,N/A,Thoron,7,97,16,,0,00,0,0,3,44,0,0,3,0,0,0,00,0,00,0,106,0,00,0,00,
09/29/18 10:12, 09, 29, 10, 12,5.318032,14.52913,01,46,0,00,Thoron,5,32,15,,0,00,N/A,0,00,2,0,0,0,0,0,0709,0,00,0,00,0,00,0,00,
09/29/18 10:42, 09, 29, 10, 42,18.6627,20.41394,01,47,1,33,Thoron,18,7,20,,0,00,0,0,3,98,3,0,4,0,0,0,107,0,00,0,142,0,00,0,00,
09/29/18 11:12, 09, 29, 11, 12,15.95409,19.38822,01,48,2,00,Thoron,16,0,19,,10,9,56,,4,26,2,1,4,0,1,0,0709,0,0355,0,142,0,00,0,0355,
09/29/18 11:42, 09, 29, 11, 42,13.29508,18.34449,01,49,4,00,Thoron,13,3,18,,0,00,0,0,3,97,1,0,4,0,0,0,0355,0,00,0,142,0,00,0,00,
09/29/18 12:12, 09, 29, 12, 12,23.93114,22.13512,01,50,0,286,Thoron,23,9,22,,0,00,0,0,2,81,7,0,2,0,1,0,248,0,00,0,0709,0,00,0,0355,
09/29/18 12:42, 09, 29, 12, 42,18.59664,20.34167,01,51,2,50,Thoron,18,6,20,,10,9,57,,4,84,2,1,5,0,0,0,0709,0,0355,0,177,0,00,0,00,
09/29/18 13:12, 09, 29, 13, 12,13.30687,18.36076,01,52,1,50,Thoron,13,3,18,,0,00,0,0,3,44,2,0,3,0,1,0,0709,0,00,0,106,0,00,0,0355,
09/29/18 13:43, 09, 29, 13, 43,15.96824,19.40541,01,53,0,499,Thoron,16,0,19,,0,00,0,0,2,80,4,0,2,0,0,0,142,0,00,0,0709,0,00,0,00,
09/29/18 14:13, 09, 29, 14, 13,26.61373,22.9763,01,54,0,429,Thoron,26,6,23,,0,00,0,0,3,44,7,0,3,0,2,0,248,0,00,0,106,0,00,0,0711,
09/29/18 14:43, 09, 29, 14, 43,15.96824,19.40541,01,55,1,00,Thoron,16,0,19,,0,00,0,0,3,44,3,0,3,0,2,0,106,0,00,0,106,0,00,0,0709,
09/29/18 15:13, 09, 29, 15, 13,18.62961,20.37774,01,56,0,750,Thoron,18,6,22,,10,9,55,,3,63,4,1,3,1,1,0,142,0,0355,0,106,0,0355,0,0355,
09/29/18 15:43, 09, 29, 15, 43,26.61373,22.9763,01,57,1,00,Thoron,26,6,23,,0,00,0,0,4,44,5,0,5,0,0,0,177,0,00,0,177,0,00,0,00,
09/29/18 16:13, 09, 29, 16, 13,23.97361,22.1744,01,58,1,25,Thoron,24,0,22,,10,9,57,,4,84,4,1,5,0,3,0,142,0,0356,0,178,0,00,0,106,
09/29/18 16:43, 09, 29, 16, 43,15.96824,19.40541,01,59,0,200,Thoron,16,0,19,,0,00,0,0,1,99,5,0,1,0,0,0,177,0,00,0,0355,0,00,0,00,
09/29/18 17:13, 09, 29, 17, 13,15.9824,19.42262,01,60,2,00,Thoron,16,0,19,,0,00,0,0,3,98,2,0,4,0,0,0,0711,0,00,0,142,0,00,0,00,
09/29/18 17:43, 09, 29, 17, 43,15.95409,19.38822,01,61,1,00,Thoron,16,0,19,,0,00,0,0,3,44,3,0,3,0,1,0,106,0,00,0,106,0,00,0,0352,
09/29/18 18:13, 09, 29, 18, 13,13.30687,18.36076,01,62,0,250,Thoron,13,3,18,,0,00,0,0,1,98,4,0,1,0,0,0,142,0,00,0,0355,0,00,0,00,
09/29/18 18:43, 09, 29, 18, 43,5.327468,14.55491,01,63,1,00,Thoron,5,33,15,,0,00,0,0,1,99,1,0,1,0,1,0,0356,0,00,0,0356,0,00,0,0357,
09/29/18 19:13, 09, 29, 19, 13,21.30987,21.30987,01,64,3,00,Thoron,21,3,21,,0,00,0,0,4,88,2,0,6,0,1,0,0711,0,00,0,214,0,00,0,0356,
09/29/18 19:43, 09, 29, 19, 43,10.64549,17.22477,01,65,0,334,Thoron,10,6,17,,0,00,0,0,1,99,3,0,1,0,2,0,106,0,00,0,0355,0,00,0,0709,
09/29/18 20:13, 09, 29, 20, 13,26.63734,22.99668,01,66,1,00,Thoron,26,6,23,,10,9,57,,4,84,5,1,5,0,2,0,178,0,0356,0,178,0,00,0,0708,
09/29/18 20:43, 09, 29, 20, 43,29.30108,23.78236,01,67,0,375,Thoron,29,3,24,,10,9,55,,3,65,8,1,3,0,0,0,285,0,0354,0,107,0,00,0,00,
09/29/18 21:13, 09, 29, 21, 13,7.991202,15.9824,01,68,2,00,Thoron,7,99,20,,0,00,0,0,2,82,1,0,2,1,0,0,0356,0,00,0,0712,0,0356,0,00,
09/29/18 21:43, 09, 29, 21, 43,10.64549,17.22477,01,69,0,333,Thoron,10,6,17,,0,00,0,0,1,98,3,0,1,0,0,0,106,0,00,0,0355,0,00,0,00,
09/29/18 22:13, 09, 29, 22, 13,26.661,23.0171,01,70,1,50,Thoron,26,7,23,,0,00,0,0,4,88,4,0,6,0,1,0,142,0,00,0,214,0,00,0,0352,
09/29/18 22:43, 09, 29, 22, 43,13.3305,18.39337,01,71,1,50,Thoron,13,3,18,,0,00,0,0,3,45,2,0,3,0,5,0,0712,0,00,0,107,0,00,0,178,
09/29/18 23:13, 09, 29, 23, 13,7.9983,15.9966,01,72,0,499,Thoron,8,00,16,,0,00,0,0,1,99,2,0,1,0,0,0,0712,0,00,0,0356,0,00,0,00,
09/29/18 23:43, 09, 29, 23, 43,13.30687,18.36076,01,73,3,99,Thoron,13,3,18,,0,00,0,0,3,97,1,0,4,0,1,0,0355,0,00,0,142,0,00,0,0353,
09/30/18 00:13, 09, 30, 00, 13,15.9966,19.43987,01,74,0,200,Thoron,16,0,19,,0,00,0,0,1,99,5,0,1,0,2,0,178,0,00,0,0356,0,00,0,0712,
09/30/18 00:43, 09, 30, 00, 43,13.3305,18.39337,01,75,1,50,Thoron,13,3,18,,0,00,0,0,3,45,2,0,3,0,2,0,0712,0,00,0,107,0,00,0,0710,
09/30/18 01:13, 09, 30, 01, 13,18.67929,20.43209,01,76,1,33,Thoron,18,7,20,,11,0,57,,4,30,3,1,4,0,0,0,107,0,0356,0,142,0,00,0,00,
09/30/18 01:43, 09, 30, 01, 43,10.6644,17.25536,01,77,0,00,Thoron,10,7,20,,0,00,N/A,0,00,4,0,0,1,1,0,142,0,00,0,00,0,0357,0,0354,
09/30/18 02:13, 09, 30, 02, 13,29.35317,23.82464,01,78,1,20,Thoron,29,4,24,,11,0,58,,5,41,5,1,6,0,3,0,178,0,0358,0,214,0,00,0,107,
09/30/18 02:43, 09, 30, 02, 43,8.005409,16.01082,01,79,2,00,Thoron,8,01,16,,0,00,0,0,2,82,1,0,2,0,0,0,0356,0,00,0,0712,0,00,0,00,
09/30/18 03:13, 09, 30, 03, 13,18.64614,20.39582,01,80,0,399,Thoron,18,6,20,,0,00,0,0,2,81,5,0,2,0,2,0,178,0,00,0,0711,0,00,0,0711,
09/30/18 03:43, 09, 30, 03, 43,16.01082,19.45715,01,81,2,00,Thoron,16,0,19,,0,00,0,0,3,98,2,0,4,0,0,0,0711,0,00,0,142,0,00,0,00,
09/30/18 04:13, 09, 30, 04, 13,24.01623,22.21383,01,82,1,25,Thoron,24,0,22,,11,0,58,,4,91,4,1,5,0,2,0,142,0,0354,0,178,0,00,0,0713,
09/30/18 04:43, 09, 30, 04, 43,18.67929,20.43209,01,83,0,750,Thoron,18,7,20,,0,00,0,0,3,45,4,0,3,0,1,0,142,0,00,0,107,0,00,0,0356,
09/30/18 05:13, 09, 30, 05, 13,13.3305,18.39337,01,84,0,667,Thoron,13,3,18,,0,00,0,0,2,82,3,0,2,0,0,0,107,0,00,0,0712,0,00,0,00,
09/30/18 05:43, 09, 30, 05, 43,21.34776,21.34776,01,85,3,00,Thoron,21,3,21,,0,00,0,0,4,88,2,0,6,0,0,0,0712,0,00,0,214,0,00,0,00,
09/30/18 06:13, 09, 30, 06, 13,16.01082,19.45715,01,86,0,500,Thoron,16,0,19,,0,00,0,0,2,82,4,0,2,0,1,0,142,0,00,0,0712,0,00,0,0354,
09/30/18 06:43, 09, 30, 06, 43,16.01082,19.45715,01,87,1,00,Thoron,16,0,19,,0,00,0,0,3,45,3,0,3,0,0,0,107,0,00,0,107,0,00,0,00,
09/30/18 07:13, 09, 30, 07, 13,21.34776,21.34776,01,88,1,00,Thoron,21,3,21,,0,00,0,0,3,98,4,0,4,0,1,0,143,0,00,0,143,0,00,0,0352,
09/30/18 07:43, 09, 30, 07, 43,16.02506,19.47447,01,89,2,00,Thoron,16,0,21,,0,00,0,0,3,98,2,0,4,1,2,0,0711,0,00,0,143,0,0356,0,0711,
09/30/18 08:13, 09, 30, 08, 13,13.35422,19.47447,01,90,5,01,Thoron,13,4,18,,11,0,57,,4,89,1,1,5,1,1,0,0356,0,0356,0,178,0,0356,0,0356,
09/30/18 08:43, 09, 30, 08, 43,24.0376,22.23359,01,91,0,800,Thoron,24,0,22,,0,00,0,0,3,98,5,0,4,0,0,0,178,0,00,0,143,0,00,0,00,
09/30/18 09:13, 09, 30, 09, 13,16.02506,19.47447,01,92,N/A,Thoron,16,0,19,,0,00,0,0,4,88,0,0,6,0,0,0,00,0,00,0,214,0,00,0,00,
09/30/18 09:43, 09, 30, 09, 43,16.02506,19.47447,01,93,0,500,Thoron,16,0,19,,0,00,0,0,2,82,4,0,2,0,1,0,142,0,00,0,0712,0,00,0,0354,
09/30/18 10:13, 09, 30, 10, 13,18.69591,20.45026,01,94,0,750,Thoron,18,7,20,,0,00,0,0,3,45,4,0,3,0,0,0,142,0,00,0,107,0,00,0,00,
